id,name,code,name
58,举牌,000610,西安旅游
58,举牌,000612,焦作万方
58,举牌,000613,*ST东海A
58,举牌,000623,吉林敖东
58,举牌,000656,金科股份
58,举牌,000673,当代东方
58,举牌,000710,贝瑞基因
58,举牌,000713,丰乐种业
58,举牌,000715,中兴商业
58,举牌,000752,西藏发展
58,举牌,000757,浩物股份
58,举牌,000759,中百集团
58,举牌,000783,长江证券
58,举牌,000803,*ST金宇
58,举牌,000833,贵糖股份
58,举牌,000848,承德露露
58,举牌,000885,同力水泥
58,举牌,000890,法尔胜
58,举牌,000893,东凌国际
58,举牌,000929,兰州黄河
58,举牌,000936,华西股份
58,举牌,000952,广济药业
58,举牌,000955,欣龙控股
58,举牌,000959,首钢股份
58,举牌,002014,永新股份
58,举牌,002028,思源电气
58,举牌,002033,丽江旅游
58,举牌,002034,美欣达
58,举牌,002039,黔源电力
58,举牌,002058,威尔泰
58,举牌,002072,凯瑞德
58,举牌,002085,万丰奥威
58,举牌,002092,中泰化学
58,举牌,002112,三变科技
58,举牌,002119,康强电子
58,举牌,002136,安纳达
58,举牌,002140,东华科技
58,举牌,002142,宁波银行
58,举牌,002159,三特索道
58,举牌,002202,金风科技
58,举牌,002213,特尔佳
58,举牌,002278,神开股份
58,举牌,002289,宇顺电子
58,举牌,002290,中科新材
58,举牌,002296,辉煌科技
58,举牌,002338,奥普光电
58,举牌,002339,积成电子
58,举牌,002365,永安药业
58,举牌,002369,卓翼科技
58,举牌,002398,建研集团
58,举牌,002426,胜利精密
58,举牌,002450,康得新
58,举牌,002459,天业通联
58,举牌,002480,新筑股份
58,举牌,002559,亚威股份
58,举牌,002564,天沃科技
58,举牌,002569,步森股份
58,举牌,002576,通达动力
58,举牌,002591,恒大高新
58,举牌,002605,姚记扑克
58,举牌,002607,亚夏汽车
58,举牌,002622,融钰集团
58,举牌,002628,成都路桥
58,举牌,002629,仁智股份
58,举牌,002637,赞宇科技
58,举牌,002647,民盛金科
58,举牌,002659,中泰桥梁
58,举牌,002691,冀凯股份
58,举牌,002692,睿康股份
58,举牌,002711,欧浦智网
58,举牌,002715,登云股份
58,举牌,002771,真视通
58,举牌,300042,朗科科技
58,举牌,300076,GQY视讯
58,举牌,300087,荃银高科
58,举牌,300098,高新兴
58,举牌,300102,乾照光电
58,举牌,300125,易世达
58,举牌,300132,青松股份
58,举牌,300169,天晟新材
58,举牌,300189,神农基因
58,举牌,300192,科斯伍德
58,举牌,300208,恒顺众昇
58,举牌,300211,亿通科技
58,举牌,300238,冠昊生物
58,举牌,300245,天玑科技
58,举牌,300260,新莱应材
58,举牌,300268,佳沃股份
58,举牌,300277,海联讯
58,举牌,300280,南通锻压
58,举牌,300320,海达股份
58,举牌,300340,科恒股份
58,举牌,300345,红宇新材
58,举牌,300391,康跃科技
58,举牌,300394,天孚通信
58,举牌,300438,鹏辉能源
58,举牌,300472,新元科技
58,举牌,600000,浦发银行
58,举牌,600016,民生银行
58,举牌,600083,博信股份
58,举牌,600085,同仁堂
58,举牌,600088,中视传媒
58,举牌,600093,易见股份
58,举牌,600094,大名城
58,举牌,600097,开创国际
58,举牌,600101,明星电力
58,举牌,600105,永鼎股份
58,举牌,600116,三峡水利
58,举牌,600122,宏图高科
58,举牌,600133,东湖高新
58,举牌,600137,浪莎股份
58,举牌,600138,中青旅
58,举牌,600146,商赢环球
58,举牌,600149,*ST坊展
58,举牌,600160,巨化股份
58,举牌,600177,雅戈尔
58,举牌,600183,生益科技
58,举牌,600206,有研新材
58,举牌,600211,西藏药业
58,举牌,600213,亚星客车
58,举牌,600234,ST山水
58,举牌,600238,海南椰岛
58,举牌,600265,ST景谷
58,举牌,600275,*ST昌鱼
58,举牌,600306,商业城
58,举牌,600311,荣华实业
58,举牌,600315,上海家化
58,举牌,600319,亚星化学
58,举牌,600383,金地集团
58,举牌,600385,山东金泰
58,举牌,600421,仰帆控股
58,举牌,600425,*ST青松
58,举牌,600446,金证股份
58,举牌,600455,博通股份
58,举牌,600493,凤竹纺织
58,举牌,600500,中化国际
58,举牌,600520,中发科技
58,举牌,600525,长园集团
58,举牌,600529,山东药玻
58,举牌,600536,中国软件
58,举牌,600543,莫高股份
58,举牌,600556,ST慧球
58,举牌,600593,大连圣亚
58,举牌,600620,天宸股份
58,举牌,600621,华鑫股份
58,举牌,600628,新世界
58,举牌,600638,新黄浦
58,举牌,600643,爱建集团
58,举牌,600671,天目药业
58,举牌,600674,川投能源
58,举牌,600682,南京新百
58,举牌,600683,京投发展
58,举牌,600694,大商股份
58,举牌,600696,*ST匹凸
58,举牌,600697,欧亚集团
58,举牌,600712,南宁百货
58,举牌,600718,东软集团
58,举牌,600725,ST云维
58,举牌,600732,ST新梅
58,举牌,600749,西藏旅游
58,举牌,600753,东方银星
58,举牌,600764,中电广通
58,举牌,600766,园城黄金
58,举牌,600768,宁波富邦
58,举牌,600769,祥龙电业
58,举牌,600774,汉商集团
58,举牌,600785,新华百货
58,举牌,600821,津劝业
58,举牌,600851,海欣股份
58,举牌,600858,银座股份
58,举牌,600861,北京城乡
58,举牌,600868,梅雁吉祥
58,举牌,600872,中炬高新
58,举牌,600886,国投电力
58,举牌,600887,伊利股份
58,举牌,600892,大晟文化
58,举牌,600980,北矿科技
58,举牌,600992,贵绳股份
58,举牌,601058,赛轮金宇
58,举牌,601166,兴业银行
58,举牌,601169,北京银行
58,举牌,601336,新华保险
58,举牌,601668,中国建筑
58,举牌,603018,中设集团
58,举牌,603022,新通联
58,举牌,603066,音飞储存
58,举牌,603519,立霸股份
58,举牌,603918,金桥信息
72,医保,000004,国农科技
72,医保,000028,国药一致
72,医保,000078,海王生物
72,医保,000153,丰原药业
72,医保,000411,英特集团
72,医保,000416,民生控股
72,医保,000423,东阿阿胶
72,医保,000503,海虹控股
72,医保,000513,丽珠集团
72,医保,000518,四环生物
72,医保,000538,云南白药
72,医保,000590,启迪古汉
72,医保,000597,东北制药
72,医保,000623,吉林敖东
72,医保,000650,仁和药业
72,医保,000661,长春高新
72,医保,000705,浙江震元
72,医保,000739,普洛药业
72,医保,000756,新华制药
72,医保,000766,通化金马
72,医保,000788,北大医药
72,医保,000790,泰合健康
72,医保,000819,岳阳兴长
72,医保,000908,景峰医药
72,医保,000915,山大华特
72,医保,000919,金陵药业
72,医保,000931,中关村
72,医保,000952,广济药业
72,医保,000963,华东医药
72,医保,000989,九芝堂
72,医保,000990,诚志股份
72,医保,000999,华润三九
72,医保,002007,华兰生物
72,医保,002017,东信和平
72,医保,002019,亿帆医药
72,医保,002020,京新药业
72,医保,002022,科华生物
72,医保,002030,达安基因
72,医保,002038,双鹭药业
72,医保,002107,沃华医药
72,医保,002118,紫鑫药业
72,医保,002317,众生药业
72,医保,002433,太安堂
72,医保,002603,以岭药业
72,医保,002653,海思科
72,医保,002773,康弘药业
72,医保,002826,易明医药
72,医保,300003,乐普医疗
72,医保,300016,北陆药业
72,医保,300039,上海凯宝
72,医保,300110,华仁药业
72,医保,300181,佐力药业
72,医保,300253,卫宁健康
72,医保,300255,常山药业
72,医保,300519,新光药业
72,医保,300558,贝达药业
72,医保,300573,兴齐眼药
72,医保,300584,海辰药业
72,医保,600079,人福医药
72,医保,600085,同仁堂
72,医保,600095,哈高科
72,医保,600129,太极集团
72,医保,600195,中牧股份
72,医保,600196,复星医药
72,医保,600200,江苏吴中
72,医保,600201,生物股份
72,医保,600211,西藏药业
72,医保,600216,浙江医药
72,医保,600222,太龙药业
72,医保,600267,海正药业
72,医保,600276,恒瑞医药
72,医保,600332,白云山
72,医保,600351,亚宝药业
72,医保,600380,健康元
72,医保,600420,现代制药
72,医保,600422,昆药集团
72,医保,600479,千金药业
72,医保,600488,天药股份
72,医保,600490,鹏欣资源
72,医保,600511,国药股份
72,医保,600513,联环药业
72,医保,600518,康美药业
72,医保,600521,华海药业
72,医保,600530,交大昂立
72,医保,600535,天士力
72,医保,600557,康缘药业
72,医保,600568,中珠医疗
72,医保,600572,康恩贝
72,医保,600587,新华医疗
72,医保,600594,益佰制药
72,医保,600613,神奇制药
72,医保,600645,中源协和
72,医保,600664,哈药股份
72,医保,600666,奥瑞德
72,医保,600671,天目药业
72,医保,600713,南京医药
72,医保,600750,江中药业
72,医保,600781,辅仁药业
72,医保,600789,鲁抗医药
72,医保,600812,华北制药
72,医保,600829,人民同泰
72,医保,600833,第一医药
72,医保,600866,星湖科技
72,医保,600867,通化东宝
72,医保,600881,亚泰集团
72,医保,600993,马应龙
72,医保,601607,上海医药
72,医保,603139,康惠制药
72,医保,603858,步长制药
73,中科系,000004,国农科技
73,中科系,000014,沙河股份
73,中科系,002112,三变科技
73,中科系,002352,顺丰控股
73,中科系,300042,朗科科技
73,中科系,300169,天晟新材
73,中科系,300277,海联讯
73,中科系,600593,大连圣亚
73,中科系,600769,祥龙电业
73,中科系,600892,大晟文化
73,中科系,600980,北矿科技
73,中科系,603018,中设集团
74,指纹支付,000004,国农科技
74,指纹支付,300096,易联众
74,指纹支付,300248,新开普
74,指纹支付,600570,恒生电子
75,生物医药,000004,国农科技
75,生物医药,000153,丰原药业
75,生物医药,000403,ST生化
75,生物医药,000513,丽珠集团
75,生物医药,000597,东北制药
75,生物医药,000661,长春高新
75,生物医药,000790,泰合健康
75,生物医药,000806,银河生物
75,生物医药,000908,景峰医药
75,生物医药,000915,山大华特
75,生物医药,000931,中关村
75,生物医药,000950,*ST建峰
75,生物医药,000963,华东医药
75,生物医药,002004,华邦健康
75,生物医药,002007,华兰生物
75,生物医药,002019,亿帆医药
75,生物医药,002020,京新药业
75,生物医药,002038,双鹭药业
75,生物医药,002067,景兴纸业
75,生物医药,002102,冠福股份
75,生物医药,002107,沃华医药
75,生物医药,002286,保龄宝
75,生物医药,002287,奇正藏药
75,生物医药,002294,信立泰
75,生物医药,002317,众生药业
75,生物医药,002326,永太科技
75,生物医药,002332,仙琚制药
75,生物医药,002349,精华制药
75,生物医药,002390,信邦制药
75,生物医药,002399,海普瑞
75,生物医药,002422,科伦药业
75,生物医药,002435,长江润发
75,生物医药,002513,蓝丰生化
75,生物医药,002581,未名医药
75,生物医药,002653,海思科
75,生物医药,002675,东诚药业
75,生物医药,002728,特一药业
75,生物医药,002742,三圣股份
75,生物医药,002773,康弘药业
75,生物医药,002821,凯莱英
75,生物医药,300003,乐普医疗
75,生物医药,300009,安科生物
75,生物医药,300016,北陆药业
75,生物医药,300039,上海凯宝
75,生物医药,300108,吉药控股
75,生物医药,300122,智飞生物
75,生物医药,300142,沃森生物
75,生物医药,300181,佐力药业
75,生物医药,300204,舒泰神
75,生物医药,300238,冠昊生物
75,生物医药,300254,仟源医药
75,生物医药,300255,常山药业
75,生物医药,300294,博雅生物
75,生物医药,300340,科恒股份
75,生物医药,300357,我武生物
75,生物医药,300363,博腾股份
75,生物医药,300381,溢多利
75,生物医药,300406,九强生物
75,生物医药,300434,金石东方
75,生物医药,300436,广生堂
75,生物医药,300439,美康生物
75,生物医药,300452,山河药辅
75,生物医药,300482,万孚生物
75,生物医药,300485,赛升药业
75,生物医药,300497,富祥股份
75,生物医药,300558,贝达药业
75,生物医药,300583,赛托生物
75,生物医药,600056,中国医药
75,生物医药,600062,华润双鹤
75,生物医药,600080,金花股份
75,生物医药,600090,同济堂
75,生物医药,600161,天坛生物
75,生物医药,600220,江苏阳光
75,生物医药,600222,太龙药业
75,生物医药,600227,赤天化
75,生物医药,600249,两面针
75,生物医药,600252,中恒集团
75,生物医药,600267,海正药业
75,生物医药,600272,开开实业
75,生物医药,600352,浙江龙盛
75,生物医药,600381,青海春天
75,生物医药,600385,山东金泰
75,生物医药,600420,现代制药
75,生物医药,600488,天药股份
75,生物医药,600566,济川药业
75,生物医药,600613,神奇制药
75,生物医药,600624,复旦复华
75,生物医药,600645,中源协和
75,生物医药,600666,奥瑞德
75,生物医药,600671,天目药业
75,生物医药,600673,东阳光科
75,生物医药,600721,百花村
75,生物医药,600781,辅仁药业
75,生物医药,600789,鲁抗医药
75,生物医药,600826,兰生股份
75,生物医药,600867,通化东宝
75,生物医药,603108,润达医疗
75,生物医药,603168,莎普爱思
75,生物医药,603566,普莱柯
75,生物医药,603669,灵康药业
84,广东自贸区,000005,世纪星源
84,广东自贸区,000022,深赤湾A
84,广东自贸区,000507,珠海港
84,广东自贸区,000524,岭南控股
84,广东自贸区,000529,广弘控股
84,广东自贸区,002016,世荣兆业
84,广东自贸区,002141,贤丰控股
84,广东自贸区,002336,人人乐
84,广东自贸区,002672,东江环保
84,广东自贸区,600098,广州发展
84,广东自贸区,600185,格力地产
84,广东自贸区,600325,华发股份
85,前海新区,000005,世纪星源
85,前海新区,000006,深振业A
85,前海新区,000011,深物业A
85,前海新区,000014,沙河股份
85,前海新区,000022,深赤湾A
85,前海新区,000031,中粮地产
85,前海新区,000036,华联控股
85,前海新区,000039,中集集团
85,前海新区,000042,中洲控股
85,前海新区,000069,华侨城A
85,前海新区,000090,天健集团
85,前海新区,002336,人人乐
85,前海新区,002482,广田集团
85,前海新区,002672,东江环保
85,前海新区,300301,长方集团
85,前海新区,600383,金地集团
86,废气处理,000005,世纪星源
86,废气处理,000488,晨鸣纸业
86,废气处理,000551,创元科技
86,废气处理,000581,威孚高科
86,废气处理,000652,泰达股份
86,废气处理,000915,山大华特
86,废气处理,000925,众合科技
86,废气处理,000939,凯迪生态
86,废气处理,002126,银轮股份
86,废气处理,002499,科林环保
86,废气处理,002573,清新环境
86,废气处理,002643,万润股份
86,废气处理,002658,雪迪龙
86,废气处理,300007,汉威科技
86,废气处理,300012,华测检测
86,废气处理,300056,三维丝
86,废气处理,300072,三聚环保
86,废气处理,300090,盛运环保
86,废气处理,300105,龙源技术
86,废气处理,300137,先河环保
86,废气处理,300152,科融环境
86,废气处理,300156,神雾环保
86,废气处理,300165,天瑞仪器
86,废气处理,300172,中电环保
86,废气处理,300187,永清环保
86,废气处理,300203,聚光科技
86,废气处理,300332,天壕环境
86,废气处理,300385,雪浪环境
86,废气处理,600292,远达环保
86,废气处理,600388,龙净环保
86,废气处理,600459,贵研铂业
86,废气处理,600499,科达洁能
86,废气处理,600526,菲达环保
87,国际板,000005,世纪星源
87,国际板,000068,华控赛格
87,国际板,000541,佛山照明
87,国际板,000608,阳光股份
87,国际板,000659,*ST中富
87,国际板,000812,陕西金叶
87,国际板,000869,张裕A
87,国际板,000895,双汇发展
87,国际板,000932,*ST华菱
87,国际板,000935,四川双马
87,国际板,002032,苏泊尔
87,国际板,002162,悦心健康
87,国际板,002333,罗普斯金
87,国际板,002464,金利科技
87,国际板,600007,中国国贸
87,国际板,600114,东睦股份
87,国际板,600167,联美控股
87,国际板,600182,S佳通
87,国际板,600595,中孚实业
87,国际板,600641,万业企业
87,国际板,600695,绿庭投资
87,国际板,600696,*ST匹凸
87,国际板,600801,华新水泥
87,国际板,600819,耀皮玻璃
88,固废处理,000005,世纪星源
88,固废处理,000027,深圳能源
88,固废处理,000157,中联重科
88,固废处理,000401,冀东水泥
88,固废处理,000546,金圆股份
88,固废处理,000652,泰达股份
88,固废处理,000826,启迪桑德
88,固废处理,000900,现代投资
88,固废处理,000967,盈峰环境
88,固废处理,002210,飞马国际
88,固废处理,002340,格林美
88,固废处理,002479,富春环保
88,固废处理,002534,杭锅股份
88,固废处理,002616,长青集团
88,固废处理,002645,华宏科技
88,固废处理,002672,东江环保
88,固废处理,300055,万邦达
88,固废处理,300090,盛运环保
88,固废处理,300152,科融环境
88,固废处理,300169,天晟新材
88,固废处理,300190,维尔利
88,固废处理,300332,天壕环境
88,固废处理,300385,雪浪环境
88,固废处理,600008,首创股份
88,固废处理,600217,中再资环
88,固废处理,600323,瀚蓝环境
88,固废处理,600459,贵研铂业
88,固废处理,600475,华光股份
88,固废处理,600531,豫光金铅
88,固废处理,600649,城投控股
88,固废处理,600736,苏州高新
88,固废处理,600988,赤峰黄金
88,固废处理,601199,江南水务
88,固废处理,601200,上海环境
88,固废处理,601388,怡球资源
89,充电桩,000005,世纪星源
89,充电桩,000009,中国宝安
89,充电桩,000400,许继电气
89,充电桩,000407,胜利股份
89,充电桩,000421,南京公用
89,充电桩,000601,韶能股份
89,充电桩,000682,东方电子
89,充电桩,000909,数源科技
89,充电桩,002028,思源电气
89,充电桩,002062,宏润建设
89,充电桩,002074,国轩高科
89,充电桩,002076,雪莱特
89,充电桩,002121,科陆电子
89,充电桩,002123,梦网集团
89,充电桩,002190,成飞集成
89,充电桩,002212,南洋股份
89,充电桩,002227,奥特迅
89,充电桩,002256,兆新股份
89,充电桩,002276,万马股份
89,充电桩,002298,中电鑫龙
89,充电桩,002334,英威腾
89,充电桩,002357,富临运业
89,充电桩,002358,森源电气
89,充电桩,002363,隆基机械
89,充电桩,002364,中恒电气
89,充电桩,002441,众业达
89,充电桩,002518,科士达
89,充电桩,002519,银河电子
89,充电桩,002522,浙江众成
89,充电桩,002533,金杯电工
89,充电桩,002594,比亚迪
89,充电桩,002607,亚夏汽车
89,充电桩,002610,爱康科技
89,充电桩,002660,茂硕电源
89,充电桩,002706,良信电器
89,充电桩,002782,可立克
89,充电桩,002851,麦格米特
89,充电桩,002885,京泉华
89,充电桩,300001,特锐德
89,充电桩,300040,九洲电气
89,充电桩,300048,合康新能
89,充电桩,300062,中能电气
89,充电桩,300141,和顺电气
89,充电桩,300274,阳光电源
89,充电桩,300376,易事特
89,充电桩,300478,杭州高新
89,充电桩,300491,通合科技
89,充电桩,300499,高澜股份
89,充电桩,300510,金冠电气
89,充电桩,300582,英飞特
89,充电桩,300693,盛弘股份
89,充电桩,600268,国电南自
89,充电桩,600330,天通股份
89,充电桩,600386,北巴传媒
89,充电桩,600405,动力源
89,充电桩,600406,国电南瑞
89,充电桩,600487,亨通光电
89,充电桩,600522,中天科技
89,充电桩,600680,*ST上普
89,充电桩,603012,创力集团
94,地方国资改革,000006,深振业A
94,地方国资改革,000011,深物业A
94,地方国资改革,000014,沙河股份
94,地方国资改革,000019,深深宝A
94,地方国资改革,000025,特力A
94,地方国资改革,000027,深圳能源
94,地方国资改革,000029,深深房A
94,地方国资改革,000030,富奥股份
94,地方国资改革,000045,深纺织A
94,地方国资改革,000049,德赛电池
94,地方国资改革,000058,深赛格
94,地方国资改革,000060,中金岭南
94,地方国资改革,000061,农产品
94,地方国资改革,000070,特发信息
94,地方国资改革,000088,盐田港
94,地方国资改革,000089,深圳机场
94,地方国资改革,000090,天健集团
94,地方国资改革,000155,*ST川化
94,地方国资改革,000157,中联重科
94,地方国资改革,000158,常山股份
94,地方国资改革,000301,东方市场
94,地方国资改革,000338,潍柴动力
94,地方国资改革,000401,冀东水泥
94,地方国资改革,000402,金融街
94,地方国资改革,000404,华意压缩
94,地方国资改革,000410,*ST沈机
94,地方国资改革,000417,合肥百货
94,地方国资改革,000419,通程控股
94,地方国资改革,000420,吉林化纤
94,地方国资改革,000421,南京公用
94,地方国资改革,000422,湖北宜化
94,地方国资改革,000425,徐工机械
94,地方国资改革,000428,华天酒店
94,地方国资改革,000429,粤高速A
94,地方国资改革,000498,山东路桥
94,地方国资改革,000501,鄂武商A
94,地方国资改革,000505,珠江控股
94,地方国资改革,000507,珠海港
94,地方国资改革,000510,金路集团
94,地方国资改革,000514,渝开发
94,地方国资改革,000521,美菱电器
94,地方国资改革,000523,广州浪奇
94,地方国资改革,000524,岭南控股
94,地方国资改革,000528,柳工
94,地方国资改革,000529,广弘控股
94,地方国资改革,000530,大冷股份
94,地方国资改革,000532,华金资本
94,地方国资改革,000538,云南白药
94,地方国资改革,000539,粤电力A
94,地方国资改革,000543,皖能电力
94,地方国资改革,000548,湖南投资
94,地方国资改革,000551,创元科技
94,地方国资改革,000552,靖远煤电
94,地方国资改革,000557,西部创业
94,地方国资改革,000561,烽火电子
94,地方国资改革,000563,陕国投A
94,地方国资改革,000565,渝三峡A
94,地方国资改革,000568,泸州老窖
94,地方国资改革,000570,苏常柴A
94,地方国资改革,000581,威孚高科
94,地方国资改革,000582,北部湾港
94,地方国资改革,000589,黔轮胎A
94,地方国资改革,000596,古井贡酒
94,地方国资改革,000597,东北制药
94,地方国资改革,000598,兴蓉环境
94,地方国资改革,000599,青岛双星
94,地方国资改革,000600,建投能源
94,地方国资改革,000610,西安旅游
94,地方国资改革,000619,海螺型材
94,地方国资改革,000630,铜陵有色
94,地方国资改革,000636,风华高科
94,地方国资改革,000651,格力电器
94,地方国资改革,000652,泰达股份
94,地方国资改革,000655,金岭矿业
94,地方国资改革,000661,长春高新
94,地方国资改革,000678,襄阳轴承
94,地方国资改革,000680,山推股份
94,地方国资改革,000682,东方电子
94,地方国资改革,000685,中山公用
94,地方国资改革,000692,惠天热电
94,地方国资改革,000695,滨海能源
94,地方国资改革,000701,厦门信达
94,地方国资改革,000705,浙江震元
94,地方国资改革,000707,双环科技
94,地方国资改革,000709,河钢股份
94,地方国资改革,000713,丰乐种业
94,地方国资改革,000715,中兴商业
94,地方国资改革,000719,大地传媒
94,地方国资改革,000722,湖南发展
94,地方国资改革,000725,京东方A
94,地方国资改革,000728,国元证券
94,地方国资改革,000729,燕京啤酒
94,地方国资改革,000753,漳州发展
94,地方国资改革,000755,*ST三维
94,地方国资改革,000756,新华制药
94,地方国资改革,000757,浩物股份
94,地方国资改革,000759,中百集团
94,地方国资改革,000761,本钢板材
94,地方国资改革,000762,西藏矿业
94,地方国资改革,000767,漳泽电力
94,地方国资改革,000779,三毛派神
94,地方国资改革,000785,武汉中商
94,地方国资改革,000786,北新建材
94,地方国资改革,000789,万年青
94,地方国资改革,000791,甘肃电投
94,地方国资改革,000792,盐湖股份
94,地方国资改革,000797,中国武夷
94,地方国资改革,000801,四川九洲
94,地方国资改革,000807,云铝股份
94,地方国资改革,000811,烟台冰轮
94,地方国资改革,000813,德展健康
94,地方国资改革,000823,超声电子
94,地方国资改革,000825,太钢不锈
94,地方国资改革,000828,东莞控股
94,地方国资改革,000830,鲁西化工
94,地方国资改革,000833,贵糖股份
94,地方国资改革,000837,秦川机床
94,地方国资改革,000856,冀东装备
94,地方国资改革,000858,五粮液
94,地方国资改革,000859,国风塑业
94,地方国资改革,000860,顺鑫农业
94,地方国资改革,000868,安凯客车
94,地方国资改革,000880,潍柴重机
94,地方国资改革,000883,湖北能源
94,地方国资改革,000885,同力水泥
94,地方国资改革,000897,津滨发展
94,地方国资改革,000899,赣能股份
94,地方国资改革,000903,云内动力
94,地方国资改革,000905,厦门港务
94,地方国资改革,000906,浙商中拓
94,地方国资改革,000911,南宁糖业
94,地方国资改革,000912,泸天化
94,地方国资改革,000918,嘉凯城
94,地方国资改革,000919,金陵药业
94,地方国资改革,000921,海信科龙
94,地方国资改革,000923,河北宣工
94,地方国资改革,000933,神火股份
94,地方国资改革,000937,冀中能源
94,地方国资改革,000949,新乡化纤
94,地方国资改革,000950,*ST建峰
94,地方国资改革,000951,中国重汽
94,地方国资改革,000952,广济药业
94,地方国资改革,000957,中通客车
94,地方国资改革,000959,首钢股份
94,地方国资改革,000960,锡业股份
94,地方国资改革,000965,天保基建
94,地方国资改革,000968,蓝焰控股
94,地方国资改革,000973,佛塑科技
94,地方国资改革,000977,浪潮信息
94,地方国资改革,000978,桂林旅游
94,地方国资改革,000983,西山煤电
94,地方国资改革,000987,越秀金控
94,地方国资改革,001896,豫能控股
94,地方国资改革,002038,双鹭药业
94,地方国资改革,002040,南京港
94,地方国资改革,002060,粤水电
94,地方国资改革,002061,江山化工
94,地方国资改革,002068,黑猫股份
94,地方国资改革,002077,大港股份
94,地方国资改革,002092,中泰化学
94,地方国资改革,002096,南岭民爆
94,地方国资改革,002101,广东鸿图
94,地方国资改革,002109,兴化股份
94,地方国资改革,002110,三钢闽光
94,地方国资改革,002125,湘潭电化
94,地方国资改革,002129,中环股份
94,地方国资改革,002134,*ST普林
94,地方国资改革,002136,安纳达
94,地方国资改革,002152,广电运通
94,地方国资改革,002155,湖南黄金
94,地方国资改革,002181,粤传媒
94,地方国资改革,002186,全聚德
94,地方国资改革,002187,广百股份
94,地方国资改革,002200,云投生态
94,地方国资改革,002204,大连重工
94,地方国资改革,002208,合肥城建
94,地方国资改革,002243,通产丽星
94,地方国资改革,002254,泰和新材
94,地方国资改革,002267,陕天然气
94,地方国资改革,002304,洋河股份
94,地方国资改革,002320,海峡股份
94,地方国资改革,002349,精华制药
94,地方国资改革,002376,新北洋
94,地方国资改革,002386,天原集团
94,地方国资改革,002393,力生制药
94,地方国资改革,002396,星网锐捷
94,地方国资改革,002400,省广股份
94,地方国资改革,002430,杭氧股份
94,地方国资改革,002449,国星光电
94,地方国资改革,002461,珠江啤酒
94,地方国资改革,002465,海格通信
94,地方国资改革,002507,涪陵榨菜
94,地方国资改革,002523,天桥起重
94,地方国资改革,002561,徐家汇
94,地方国资改革,002608,江苏国信
94,地方国资改革,002627,宜昌交运
94,地方国资改革,002644,佛慈制药
94,地方国资改革,002673,西部证券
94,地方国资改革,002678,珠江钢琴
94,地方国资改革,002682,龙洲股份
94,地方国资改革,002683,宏大爆破
94,地方国资改革,002736,国信证券
94,地方国资改革,002783,凯龙股份
94,地方国资改革,002799,环球印务
94,地方国资改革,002820,桂发祥
94,地方国资改革,300080,易成新能
94,地方国资改革,300106,西部牧业
94,地方国资改革,300330,华虹计通
94,地方国资改革,300402,宝色股份
94,地方国资改革,300534,陇神戎发
94,地方国资改革,600000,浦发银行
94,地方国资改革,600004,白云机场
94,地方国资改革,600008,首创股份
94,地方国资改革,600009,上海机场
94,地方国资改革,600010,包钢股份
94,地方国资改革,600012,皖通高速
94,地方国资改革,600017,日照港
94,地方国资改革,600020,中原高速
94,地方国资改革,600022,山东钢铁
94,地方国资改革,600023,浙能电力
94,地方国资改革,600033,福建高速
94,地方国资改革,600035,楚天高速
94,地方国资改革,600037,歌华有线
94,地方国资改革,600039,四川路桥
94,地方国资改革,600054,黄山旅游
94,地方国资改革,600057,象屿股份
94,地方国资改革,600059,古越龙山
94,地方国资改革,600060,海信电器
94,地方国资改革,600063,皖维高新
94,地方国资改革,600064,南京高科
94,地方国资改革,600069,银鸽投资
94,地方国资改革,600071,凤凰光学
94,地方国资改革,600073,上海梅林
94,地方国资改革,600082,海泰发展
94,地方国资改革,600085,同仁堂
94,地方国资改革,600096,云天化
94,地方国资改革,600097,开创国际
94,地方国资改革,600098,广州发展
94,地方国资改革,600103,青山纸业
94,地方国资改革,600104,上汽集团
94,地方国资改革,600108,亚盛集团
94,地方国资改革,600111,北方稀土
94,地方国资改革,600113,浙江东日
94,地方国资改革,600117,西宁特钢
94,地方国资改革,600119,长江投资
94,地方国资改革,600120,浙江东方
94,地方国资改革,600121,*ST郑煤
94,地方国资改革,600123,兰花科创
94,地方国资改革,600126,杭钢股份
94,地方国资改革,600127,金健米业
94,地方国资改革,600128,弘业股份
94,地方国资改革,600129,太极集团
94,地方国资改革,600133,东湖高新
94,地方国资改革,600149,*ST坊展
94,地方国资改革,600153,建发股份
94,地方国资改革,600156,华升股份
94,地方国资改革,600159,大龙地产
94,地方国资改革,600160,巨化股份
94,地方国资改革,600163,中闽能源
94,地方国资改革,600166,福田汽车
94,地方国资改革,600168,武汉控股
94,地方国资改革,600169,太原重工
94,地方国资改革,600170,上海建工
94,地方国资改革,600185,格力地产
94,地方国资改革,600188,兖州煤业
94,地方国资改革,600189,吉林森工
94,地方国资改革,600192,长城电工
94,地方国资改革,600197,伊力特
94,地方国资改革,600199,金种子酒
94,地方国资改革,600202,哈空调
94,地方国资改革,600203,福日电子
94,地方国资改革,600207,安彩高科
94,地方国资改革,600213,亚星客车
94,地方国资改革,600215,长春经开
94,地方国资改革,600217,中再资环
94,地方国资改革,600221,海航控股
94,地方国资改革,600223,鲁商置业
94,地方国资改革,600225,*ST松江
94,地方国资改革,600229,城市传媒
94,地方国资改革,600231,凌钢股份
94,地方国资改革,600235,民丰特纸
